"row","title","album","year","release_date","country","release_type","disc_number","track_number","format","length_ms","release_group","release_group_year","artist_credit","release_mbid"
"4153","Love Story","Lo mejor de Richard Clayderman","","","ES","Album","1","2","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4154","Las hojas muertas","Lo mejor de Richard Clayderman","","","ES","Album","1","3","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4155","Yesterday","Lo mejor de Richard Clayderman","","","ES","Album","1","4","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4156","La vida en rosa","Lo mejor de Richard Clayderman","","","ES","Album","1","5","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4157","Tomo y obligo","Lo mejor de Richard Clayderman","","","ES","Album","1","6","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4158","Un hombre y una mujer","Lo mejor de Richard Clayderman","","","ES","Album","1","7","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4159","Carros de fuego","Lo mejor de Richard Clayderman","","","ES","Album","1","8","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4160","El mar","Lo mejor de Richard Clayderman","","","ES","Album","1","9","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4161","El río de la luna","Lo mejor de Richard Clayderman","","","ES","Album","1","10","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4162","Puente sobre aguas turbulentas","Lo mejor de Richard Clayderman","","","ES","Album","1","11","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4163","Flashdance","Lo mejor de Richard Clayderman","","","ES","Album","1","12","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4164","Arrivederci Roma","Lo mejor de Richard Clayderman","","","ES","Album","1","13","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4165","Summertime","Lo mejor de Richard Clayderman","","","ES","Album","1","14","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4166","Volver a empezar","Lo mejor de Richard Clayderman","","","ES","Album","2","1","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4167","Sólo tú","Lo mejor de Richard Clayderman","","","ES","Album","2","2","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4168","Esta tarde vi llover","Lo mejor de Richard Clayderman","","","ES","Album","2","3","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4169","Polvo de estrellas","Lo mejor de Richard Clayderman","","","ES","Album","2","4","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4170","Extraños en la noche","Lo mejor de Richard Clayderman","","","ES","Album","2","5","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4171","A mi manera","Lo mejor de Richard Clayderman","","","ES","Album","2","6","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4172","Gracias a la vida","Lo mejor de Richard Clayderman","","","ES","Album","2","7","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4173","En la calle donde vives","Lo mejor de Richard Clayderman","","","ES","Album","2","8","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4174","Noches de blanco satén","Lo mejor de Richard Clayderman","","","ES","Album","2","9","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4175","El amor es azul","Lo mejor de Richard Clayderman","","","ES","Album","2","10","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4176","Cuando un hombre ama a una mujer","Lo mejor de Richard Clayderman","","","ES","Album","2","11","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4177","El humo ciega tus ojos","Lo mejor de Richard Clayderman","","","ES","Album","2","12","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4178","La chica de Ipanema","Lo mejor de Richard Clayderman","","","ES","Album","2","13","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4179","Gente","Lo mejor de Richard Clayderman","","","ES","Album","2","14","DualDisc","","Lo mejor de Richard Clayderman","","Richard Clayderman","80ec12ab-5032-4cb8-8a9e-4d32f9f58f63"
"4180","Unchained Melody","Love Songs of the World","","","","Album","1","1","","187693","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4181","Volare","Love Songs of the World","","","","Album","1","2","","194666","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4182","Stranger on the Shore","Love Songs of the World","","","","Album","1","3","","152240","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4183","Love Is Blue","Love Songs of the World","","","","Album","1","4","","106293","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4184","Fragile Heart","Love Songs of the World","","","","Album","1","5","","195173","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4185","Wonderland by Night","Love Songs of the World","","","","Album","1","6","","208533","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4186","Lisbon Antigua","Love Songs of the World","","","","Album","1","7","","139293","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4187","Cara Mia","Love Songs of the World","","","","Album","1","8","","198040","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4188","Poor People of Paris","Love Songs of the World","","","","Album","1","9","","177026","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4189","Autumn Leaves","Love Songs of the World","","","","Album","1","10","","165666","Love Songs of the World","","Richard Clayderman","2c7d162d-e9b1-48cc-aae5-c7ee6b0b9ee9"
"4190","Love Is a Many Splendored Thing","Love Songs, Volume 1","","","","Album","1","1","","175400","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4191","Only You","Love Songs, Volume 1","","","","Album","1","2","","189906","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4192","Michele","Love Songs, Volume 1","","","","Album","1","3","","212080","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4193","I Love Paris","Love Songs, Volume 1","","","","Album","1","4","","197560","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4194","My Way","Love Songs, Volume 1","","","","Album","1","5","","147253","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4195","Love Is Blue","Love Songs, Volume 1","","","","Album","1","6","","106440","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4196","This Guy's in Love With You","Love Songs, Volume 1","","","","Album","1","7","","183560","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4197","Blue Hawaii","Love Songs, Volume 1","","","","Album","1","8","","158573","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4198","Feelings","Love Songs, Volume 1","","","","Album","1","9","","196560","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4199","Perhaps Love","Love Songs, Volume 1","","","","Album","1","10","","163520","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4200","Mandy","Love Songs, Volume 1","","","","Album","1","11","","142520","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4201","As Time Goes By","Love Songs, Volume 1","","","","Album","1","12","","138627","Love Songs, Volume 1","","Richard Clayderman","df639218-192f-4511-8b4a-2300ace7cc22"
"4202","You Are the Emperor of My Heart","Magnifique","","","AU","Album","1","1","CD","142000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4203","The Woods of Vienna Are Calling","Magnifique","","","AU","Album","1","2","CD","112000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4204","Don't Say Goodbye","Magnifique","","","AU","Album","1","3","CD","155000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4205","Enchanted Lovers","Magnifique","","","AU","Album","1","4","CD","141000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4206","Heavenly Blue Dreams","Magnifique","","","AU","Album","1","5","CD","154000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4207","Salome (Romeo)","Magnifique","","","AU","Album","1","6","CD","159000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4208","Don't Ask Me Why","Magnifique","","","AU","Album","1","7","CD","157000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4209","Never Go to Sleep Without a Kiss","Magnifique","","","AU","Album","1","8","CD","159000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4210","Lovely Vienna at Night","Magnifique","","","AU","Album","1","9","CD","130000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4211","You Too","Magnifique","","","AU","Album","1","10","CD","123000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4212","Keep Me, Darling","Magnifique","","","AU","Album","1","11","CD","160000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4213","You, Just You","Magnifique","","","AU","Album","1","12","CD","157000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4214","Tattoo for Lovers","Magnifique","","","AU","Album","1","13","CD","118000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4215","The Park of Sans Souci","Magnifique","","","AU","Album","1","14","CD","162000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4216","Your Eyes","Magnifique","","","AU","Album","1","15","CD","163000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4217","Waltz Dream (medley)","Magnifique","","","AU","Album","1","16","CD","154000","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4218","All I Aksed of You","Magnifique","","","AU","Album","2","1","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4219","I Dreamed a Dream","Magnifique","","","AU","Album","2","2","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4220","Lady in Red / Take My Breath Away","Magnifique","","","AU","Album","2","3","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4221","I Still Call Australia Home","Magnifique","","","AU","Album","2","4","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4222","Chariots of Fire","Magnifique","","","AU","Album","2","5","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4223","Lady Di","Magnifique","","","AU","Album","2","6","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4224","Plasir d’amour","Magnifique","","","AU","Album","2","7","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4225","Cavatina","Magnifique","","","AU","Album","2","8","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4226","Lara’s Theme","Magnifique","","","AU","Album","2","9","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4227","Un homme et unes femme","Magnifique","","","AU","Album","2","10","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4228","Eleana","Magnifique","","","AU","Album","2","11","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4229","Love Me Tender","Magnifique","","","AU","Album","2","12","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4230","La vraie musique de l’amour","Magnifique","","","AU","Album","2","13","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4231","Embracable You","Magnifique","","","AU","Album","2","14","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4232","Tristesse","Magnifique","","","AU","Album","2","15","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4233","Serenade","Magnifique","","","AU","Album","2","16","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4234","I Know Him So Well","Magnifique","","","AU","Album","2","17","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4235","L’heure des adieux","Magnifique","","","AU","Album","2","18","CD","","Magnifique","","Richard Clayderman","24c8f256-e3aa-4575-806d-59cb5a20f36d"
"4236","Memory","Memories","","","","Album","1","1","","185960","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4237","Bridge Over Troubled Water","Memories","","","","Album","1","2","","186373","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4238","Blues Eyes","Memories","","","","Album","1","3","","186693","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4239","Woman in Love","Memories","","","","Album","1","4","","149800","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4240","Ebony and Ivory","Memories","","","","Album","1","5","","165240","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4241","I Have a Dream","Memories","","","","Album","1","6","","190893","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4242","Hey Jude","Memories","","","","Album","1","7","","167240","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4243","Bright Eyes","Memories","","","","Album","1","8","","174960","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4244","Up Were We Belong","Memories","","","","Album","1","9","","179666","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4245","Chariots of Fire","Memories","","","","Album","1","10","","181533","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4246","What a Feeling","Memories","","","","Album","1","11","","159106","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4247","The Most Beautiful Girl","Memories","","","","Album","1","12","","156426","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4248","Juliet","Memories","","","","Album","1","13","","193573","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4249","Feelings","Memories","","","","Album","1","14","","194266","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4250","Don't Cry for Me Argentina","Memories","","","","Album","1","15","","160266","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4251","Pokarekareana","Memories","","","","Album","1","16","","158000","Memories","","Richard Clayderman","57e8202b-851d-41f8-92b0-ee1a159d0f96"
"4252","Balada para Adelina","Mujeres inolvidables","","","","Album","1","1","","159560","Mujeres inolvidables","","Richard Clayderman","fe0b80b1-5fa1-4c56-9bb0-8e652f566e5c"
"4253","Carta a mi madre","Mujeres inolvidables","","","","Album","1","2","","166573","Mujeres inolvidables","","Richard Clayderman","fe0b80b1-5fa1-4c56-9bb0-8e652f566e5c"
"4254","Mujer enamorada","Mujeres inolvidables","","","","Album","1","3","","150960","Mujeres inolvidables","","Richard Clayderman","fe0b80b1-5fa1-4c56-9bb0-8e652f566e5c"
